name;planet_mass;planet_radius;planet_luminosity;star_planet_distance;planet_rotation_rate;planet_orbital_period;star_mass;star_radius;star_age;earth_distance;star_magfield;star_rotperiod;star_luminosity;spectral_type;spectral_type_code;dynamo_density;dynamo_radius;B_dyn;B_eq;magnetic_moment;standoff_distance;sw_density;sw_velocity;coronal_temperature;sw_magfield;alfven_velocity;magnetic_field_planet;freq_max_planet;pow_emission_kinetic;pow_emission_magnetic;pow_emission_spi;flux_kinetic_au;flux_magnetic_au;flux_spi_au;pow_received_kinetic;pow_received_magnetic;pow_received_spi;star_magnetic_field;freq_max_star
;MJ;RJ;LS;AU;wJ;w_orb_J;MS;RS;yr;pc;T;days;LS;;;rho_dyn_J;r_dyn_J;T;T;MmagJ;Rp;m-3;m.s-1;K;T;m.s-1;T;MHz;10^14W;10^14W;10^14W;10^10Jy;10^10Jy;10^10Jy;mJy;mJy;mJy;T;MHz
Qatar-8 b;0.371;1.285;5.824692664853165e-11;0.0474;0.1105716215801546;0.1105716215801546;1.029;1.315;8300000000.000001;276.7;9.509959644450394e-05;38.47808126226258;0.8014058869429599;GOV;1;0.0;0.0;0.005257751166827641;0.00029561160428067496;0.0;1.0;6034017926.22538;167088.47828175986;559096.7741935484;6.182804683371325e-07;7443147.081429892;0.0;0.0;0.0021429530464116787;1.2500915814991924;1.2500915814991924;;;1311.4475234616673;;;4.026073062399098;9.509959644450394e-05;2.6620738937978023
Qatar-9 b;1.19;1.009;4.2176932406907427e-10;0.0234;0.2664674481959712;0.2664674481959712;0.719;0.696;7500000000.0;211.4;0.00010206827178655072;35.85100380314434;0.14373158770433422;K5V;1;1.1106624181113744;1.0315353184747056;0.016378601518419657;0.003646627934702323;0.4011633771247733;6.315866183112433;14276650572.895876;174658.5663683919;544529.4117647059;3.1688378904742115e-06;24800545.254809033;0.00033344947188152207;9.33407887292633;0.14243098184903383;844.2209492696433;844.2209492696433;4.261497078181438;25258.866167652897;825188.4191341549;0.02241306661555217;132.8473631831076;4340.024800938877;0.00010206827178655072;2.857144424020723
TOI-1201 b;0.01976;0.21545;1.6636349717602277e-12;0.0287;0.1655448365102201;0.1655448365102201;0.512;0.508;5200000000.0;37.636;0.0001317571641956712;27.77268334772055;0.040456780230020035;M2V;1;1.6748175802986573;0.23335672444301514;0.007917959506152247;-1.2304506127442592;0.0018425693078455729;5.752055521269221;4945924552.143097;183999.6715825503;642645.1612903225;1.92554734431931e-06;25603823.785237122;0.0001573137165407848;4.403601630254165;0.0021817152077083296;12.418884927904507;12.418884927904507;0.138362763753149;787.596490727177;9403.64281875176;0.02295944372266384;130.6910675568708;1560.4083225046832;0.0001317571641956712;3.6882102578722082
TOI-1231 b;0.0485;0.3256;6.1592077763524955e-12;0.1175944;0.01942649328656925;0.01942649328656925;0.485;0.476;5200000000.0;27.4932;0.0001317571641956712;27.77268334772055;0.034933013909083724;M3V;1;1.281770519092139;0.3411115593760101;0.008787536324278755;-0.04884563476079834;0.0010674883103859187;5.22643006294935;131707956.88636746;270542.5555452307;634645.1612903225;2.0333524643582488e-08;1656841.758466849;2.6405366102901787e-05;0.7391517775759255;0.0003482235580091588;0.0038393527589624947;0.0038393527589624947;0.13156904314605442;1.4506197446399467;2.907177432600979;0.04091213901364705;0.4510784241454783;0.9040032853919526;0.0001317571641956712;3.6882102578722082
TOI-1235 b;0.0186;0.15113;3.388792303228131e-12;0.03826;0.1193043640493758;0.1193043640493758;0.63;0.619;800000000.0;39.68;0.00047943614657598146;7.632403243129434;0.08187531533682886;M0.5V;1;4.002272907531342;0.17255351258523668;0.015027671722365011;-2.8654015978250387;0.0007588744536613539;2.8059607620201117;75129438133.9315;519477.2034618733;2404000.0;1.1768624799432121e-06;4015087.539748404;0.00018771550239854134;5.25462312227483;0.08732417016138193;1.533559028341417;1.533559028341417;4.641112416203536;81.5057255541373;319.1225428040974;0.6928318013989561;12.16728956248695;47.6390628733872;0.00047943614657598146;13.420608470065671
TOI-125 b;0.0299;0.2432;2.536281618516336e-12;0.04179916;0.12199688855542534;0.12199688855542534;0.859;0.848;6800000000.0;111.4;0.00010928762030180108;33.482749371748326;0.3329000111353286;K0V;1;1.7453514851727152;0.2644884097213226;0.008477228271537976;-0.30832569932835013;0.0022752182973276944;5.688844583853195;4278686726.753873;174541.71290248947;606538.4615384615;8.490349476633647e-07;12137931.82286955;0.00013505622728662115;3.780559227339547;0.002007907783505204;2.8545895004136512;2.8545895004136512;0.1483258720146492;210.8709774278432;2605.9162581269434;0.0028092835842186007;3.9938843253027625;49.3559057928974;0.00010928762030180108;3.0592319189333956
TOI-125 c;0.02086;0.24614;1.5149743442585972e-12;0.0760276;0.04973282897683594;0.04973282897683594;0.859;0.848;6800000000.0;111.4;0.00010928762030180108;33.482749371748326;0.3329000111353286;K0V;1;1.27748096300126;0.2577347441060587;0.006629924791116208;-0.8566493947089303;0.0008576402936613368;5.1601434841644425;847692997.9010954;196210.38631565936;606538.4615384615;1.5412376000366605e-07;4950221.925813491;4.910671037438401e-05;1.374618784783417;0.00047626954918537294;0.0891183524721633;0.0891183524721633;0.09676086321883329;18.105647796706965;81.35494212777188;0.0018326452488925398;0.34291994003520204;1.5408579791934844;0.00010928762030180108;3.0592319189333956
TOI-125 d;0.0428;0.2614;4.237925929039529e-12;0.113984;0.027091574479133268;0.027091574479133268;0.859;0.848;6800000000.0;111.4;0.00010928762030180108;33.482749371748326;0.3329000111353286;K0V;1;1.962861797387431;0.2872538974872332;0.00981677692788073;-0.09110746351447804;0.0009485351749678995;5.754464299263023;310251545.8657383;220817.6679806088;606538.4615384615;4.1539118454984446e-08;2205335.5099203987;4.534390773490761e-05;1.2692885936094829;0.0003484950954821471;0.010218504815048868;0.010218504815048868;0.07667706598207003;2.2483098846989122;9.328335239594212;0.0014522592709126393;0.04258286140867768;0.17667813915897096;0.00010928762030180108;3.0592319189333956
TOI-1260 b;0.02693;0.215;2.6124933416172715e-12;0.0367;0.12997995290534445;0.12997995290534445;0.66;0.65;5200000000.0;73.41;0.0001317571641956712;27.77268334772055;0.0989621459830468;K6V;1;2.177189948073254;0.2381398903199867;0.009714339422910875;-0.5149972992930689;0.001853041892130716;5.768470865354332;4647541552.704615;190847.82292584164;679645.1612903225;1.1280411407284797e-06;15473468.323680062;0.0001592033169254523;4.456496238031697;0.0022910972882822338;4.4274476216441245;4.4274476216441245;0.14357511747574606;277.45278022299385;3352.4858531480436;0.0062620680820974755;12.101179019526949;146.21958892165344;0.0001317571641956712;3.6882102578722082
TOI-1260 c;0.0415;0.2462;4.9073007684884495e-12;0.0657;0.054265950872261944;0.054265950872261944;0.66;0.65;5200000000.0;73.41;0.0001317571641956712;27.77268334772055;0.0989621459830468;K6V;1;2.2258250072217964;0.2731209814768938;0.010998155921366494;-0.11543565506133215;0.001488647117441361;5.782540259490282;1032333968.8349006;222044.982707;679645.1612903225;2.0477595434766022e-07;5959958.304462979;8.517455415965388e-05;2.384247310414171;0.0010561286672936623;0.22368163366507599;0.22368163366507599;0.12370712761264202;26.200417863210717;169.37287045594462;0.005395520261245459;1.1427384028889565;7.387244145801038;0.0001317571641956712;3.6882102578722082
TOI-1260 d;0.03725;0.2783;4.1921920113246035e-12;0.1116;0.02451202437120549;0.02451202437120549;0.66;0.65;5200000000.0;73.41;0.0001317571641956712;27.77268334772055;0.0989621459830468;K6V;1;1.5046526740909754;0.29790221737882033;0.008883887457807228;-0.14216176694477342;0.0008696545821254601;5.064958391098206;289199759.1399777;258976.09487058053;679645.1612903225;3.465297837426364e-08;1905530.8133424143;3.445001572598538e-05;0.9643415002143209;0.0004601669562509388;0.007323808945007903;0.007323808945007903;0.13326428265482793;2.120973990199452;5.5456253755025555;0.005812358196658879;0.09250686163798937;0.2418739700148306;0.0001317571641956712;3.6882102578722082
TOI-1278 b;18.5;1.09;3.3631725473268935e-07;0.093765;0.029055189460507086;0.029055189460507086;0.55;0.573;5200000000.0;75.47;0.0001317571641956712;27.77268334772055;0.050245014486765334;MOV;1;10.048660165214201;1.2689526315527038;0.21927095645476394;0.07752399011321187;0.4116065553320332;9.958412916201535;328545833.0995928;251504.05802470402;652645.1612903225;5.536725489690743e-08;2856468.122907309;0.0002713845021398165;7.596726225324285;0.02839386428742471;1.07671869312616;1.07671869312616;1.0438238606515577;39.58265953931504;815.2968696634862;0.04307522682202745;1.6334480386478216;33.64465875125923;0.0001317571641956712;3.6882102578722082
TOI-132 b;0.07183;0.306;9.207740345591727e-12;0.023738;0.30291667616067797;0.30291667616067797;0.97;0.9;6340000000.0;164.47;0.00011475774654032767;31.886736279838694;0.6016787193546265;G8V;1;2.0385880481418215;0.33728025879963275;0.011533488551804227;-0.010409610245864894;0.012056133583395716;5.317355124998481;36914469551.461685;197513.14890479017;653463.2152588556;3.5355071381245157e-06;17207896.061320223;0.0003592741957425572;10.05697703206959;0.034719954600222834;77.47322802318112;77.47322802318112;0.9641417370348054;2151.361472099506;67353.07078973137;0.008377540799937917;18.69343252721096;585.2387432966318;0.00011475774654032767;3.2123543379528887
TOI-1411 b;0.0079;0.1213;4.3714961497854946e-13;0.023;0.24770670118939062;0.24770670118939062;0.59;0.66;5200000000.0;32.5;0.0001317571641956712;27.77268334772055;0.06385930513528665;K6V;1;3.3475405406986543;0.13756728566679;0.008508322995342222;-25.987634229386785;0.0005685130500652273;5.619443317052404;17172414899.09348;181903.09609904184;662645.1612903225;3.6889855917446327e-06;26324834.189077258;0.0002719820792753698;7.613453893490735;0.00221421674184434;13.632647881961388;13.632647881961388;0.08122086331654048;500.0664159647797;10322.710299676539;0.018073819148704883;111.278181435531;2297.0797337342774;0.0001317571641956712;3.6882102578722082
TOI-1422 b;0.028;0.3533;2.8015187239006314e-12;0.10368;0.03337302123424212;0.03337302123424212;0.981;1.019;5100000000.0;154.56;0.0001335513416900771;27.399574977627374;0.6356157965358341;G2V;1;0.7410040468863209;0.32151659029699114;0.005606480191888267;-0.2585450561696471;0.0010241911292902725;3.5047066151690336;939536415.4229091;245523.64943784804;754163.9344262296;6.401210985193147e-08;1952898.6487356883;1.983044005290023e-05;0.5551032679529199;0.0009829796205854118;0.01828210685289613;0.01828210685289613;0.49453829042147035;9.197751081502002;13.657328270538509;0.004865805644939126;0.09049748017484227;0.13437565155356854;0.0001335513416900771;3.7384337419590694
TOI-1422 c;0.040299048789435875;0.27100771021081776;4.76677553629461e-12;0.1591;0.017556289679294474;0.017556289679294474;0.981;1.019;5100000000.0;154.56;0.0001335513416900771;27.399574977627374;0.6356157965358341;G2V;1;1.7083199947861194;0.2941153930761926;0.009690491373984493;-0.11422098564289397;0.000675613553263159;4.552303427175847;339773848.239491;277525.4871581246;754163.9344262296;1.1944500236565812e-08;605964.7771639595;2.898248813762738e-05;0.8112918238670532;0.0005096647053860286;0.0007143031316948122;0.0007143031316948122;0.17544324582076412;0.24588647909129857;0.5336076652830826;0.0017262014942332855;0.002419298649164222;0.005250212653310226;0.0001335513416900771;3.7384337419590694
TOI-1468 b;0.0101;0.1142;6.254123933113062e-13;0.0208;0.2183274541077198;0.2183274541077198;0.339;0.344;5200000000.0;24.72;0.0001317571641956712;27.77268334772055;0.01642576633178392;M3.0V;1;4.949655501792283;0.13122320414002264;0.010715989749346809;-15.03379299088365;0.0005288716093119781;7.377546155701362;4492865364.524102;176384.32561097076;589645.1612903225;3.6841504556765614e-06;51398450.602453895;0.00030320349022324285;8.487418727404277;0.0008069000497368007;20.14228793373088;20.14228793373088;0.026550536845373084;662.7692712487449;15251.842849084096;0.01021234379759387;254.9262071758241;5866.437414385611;0.0001317571641956712;3.6882102578722082
TOI-1468 c;0.02089;0.18414;1.804120419829642e-12;0.0849;0.026475356553170598;0.026475356553170598;0.339;0.344;5200000000.0;24.72;0.0001317571641956712;27.77268334772055;0.01642576633178392;M3.0V;1;2.6113209066255405;0.20632626986210995;0.00986141205844935;-1.2679411692370164;0.0003372329046430272;6.3372032180229825;138605644.56152275;258026.30759525206;589645.1612903225;5.1139572550440724e-08;4062010.1763762706;4.6117714955267175e-05;1.290949379534621;0.00014949432892337136;0.010891501048232043;0.010891501048232043;0.03234034869010014;2.356175944566874;8.247099978155305;0.012439325098427264;0.9062746615509829;3.1721475464149846;0.0001317571641956712;3.6882102578722082
TOI-169 b;0.791;1.086;3.4555214670894977e-10;0.03524;0.18210898056552455;0.18210898056552455;1.147;1.288;4700000000.0;412.5;0.00014136753410587914;25.884656071452408;1.3486456205468578;G1V;1;0.7284608912006694;0.980993120480362;0.01314012521235382;0.0022480183926169585;0.2000106951216171;3.850019593812295;31969880780.17969;203249.15256450322;826578.947368421;1.6875846256223125e-06;8826111.785891116;0.0001333355624930971;3.7323935463264797;0.21635805564867672;119.9398249933185;119.9398249933185;16.18880654589449;8974.394866619563;84645.03502477931;0.022362274820664947;12.396706563116366;116.92372319496008;0.00014136753410587914;3.9572283799694343
TOI-1710 b;0.089;0.4764;1.5812391886714458e-11;0.1344;0.022646555189915367;0.022646555189915367;0.984;0.968;4200000000.0;81.1376;0.00015287894758857335;23.93560433087063;0.6451246936381405;G5V;1;0.8754456367288448;0.46007527862848513;0.008540123804581391;-0.002276167457024086;0.002847442615327655;3.700715436746206;636342686.3259144;292374.6166000733;857307.6923076923;2.3982666716954766e-08;889050.2645084095;2.2486505838788544e-05;0.6294531459037579;0.0022792146858613463;0.006195373811115184;0.006195373811115184;1.0112325010458463;2.7487377089974867;4.043035847487092;0.03610403632536501;0.09813818878636556;0.14434851822054823;0.00015287894758857335;4.279461433091536
TOI-1749 b;0.06;0.124;8.399186785006093e-12;0.028518;0.17788482613881498;0.17788482613881498;0.58;0.55;5200000000.0;99.56;0.0001317571641956712;27.77268334772055;0.06008522101058482;M0V;1;21.720351703857713;0.14529966335129677;0.031139574665217155;-0.06784096034359274;0.0013399772162329094;8.628133559486244;6298023353.07646;183615.33118884353;659645.1612903225;2.0946803326491058e-06;24682548.18710665;0.000600087544423699;16.797940745582213;0.002057635617640171;10.930488106126614;10.930488106126614;0.0342090975312049;181.72417432927142;8276.621176646384;0.0008111868358783357;4.309153664235018;196.260253224252;0.0001317571641956712;3.6882102578722082
TOI-1749 c;0.0066;0.1891;3.363584451371409e-13;0.0439899;0.09285131068214372;0.09285131068214372;0.58;0.55;5200000000.0;99.56;0.0001317571641956712;27.77268334772055;0.06008522101058482;M0V;1;0.9832014506257726;0.18835075005764915;0.00450731944214495;-24.18230502626487;0.0004169027652070917;4.5519334823525766;1959480110.2954211;200730.4602622518;659645.1612903225;6.224849876993775e-07;13150214.115718009;5.2643219687650474e-05;1.473614463734729;0.0005413970252941503;0.6830679893064818;0.6830679893064818;0.1026032654693219;129.45214503594752;517.2225549757901;0.0024329907619142217;3.0696476524581096;12.264694426183013;0.0001317571641956712;3.6882102578722082
TOI-1749 d;0.0135;0.2248;9.54694343985681e-13;0.0696395;0.0466158957907527;0.0466158957907527;0.58;0.55;5200000000.0;99.56;0.0001317571641956712;27.77268334772055;0.06008522101058482;M0V;1;1.1314810110806925;0.23062793196378414;0.005876450388271477;-3.2367697053612967;0.0005190380591285112;4.812162283825745;622288620.620045;229197.34274140093;659645.1612903225;1.5528004088727605e-07;5820952.814758216;3.9011489950090105e-05;1.0920284926224;0.0004042537249278433;0.07665350401014999;0.07665350401014999;0.10338302932295436;19.60321195358939;58.042423027655325;0.0024514809945952627;0.46484323251085935;1.3763370822503316;0.0001317571641956712;3.6882102578722082
TOI-1759 b;0.0214;0.273;1.916624719112493e-12;0.1176;0.021784993705047585;0.021784993705047585;0.61;0.6;5000000000.0;40.12;0.00013540603145366053;27.02427625059147;0.07224817601940658;M0V;1;1.0362464493721248;0.27518085170191864;0.0063815364830978275;-0.7554319889086363;0.0004967617901526236;4.394278445140548;230834660.16823515;270037.6225588881;685000.0;2.592444879290057e-08;1595634.409939435;2.0846948631942073e-05;0.5835578676805634;0.0003016022511093227;0.003095720866241137;0.003095720866241137;0.1443377208247304;1.4815184319723205;2.2809278373372934;0.021076915161797456;0.2163387236745784;0.333072479203948;0.00013540603145366053;3.7903511147484554
TOI-1860 b;0.0069;0.1169;3.58876426257155e-13;0.0204;0.3841278982581735;0.3841278982581735;0.99;0.94;5200000000.0;45.9;0.0001317571641956712;27.77268334772055;0.6644734161441683;G5V;1;3.274608650974314;0.132453824532616;0.008132172518796426;-37.973112921556584;0.0007033833608516058;4.569252162207692;86029480949.58672;213986.8224498448;746645.1612903225;5.535874185168245e-06;17649683.902351063;0.0003759506248139057;10.523791699348582;0.011088887031803033;22.176690918467678;22.176690918467678;0.29426926803674314;588.5097923117241;16792.303134281;0.03282982674311251;65.65644672010602;1873.4148020085981;0.0001317571641956712;3.6882102578722082
TOI-201 b;0.42;1.0;1.113061007215468e-09;0.216;0.012854370749305209;0.012854370749305209;1.316;1.317;870000000.0;114.2;0.00045288683222073124;8.079833061290085;2.5625912771247323;F6V;1;0.5829582909409053;0.7898119871567382;0.019227149009376287;0.0014336464161932192;0.009721998669145743;1.3695831988472311;6571077989.649113;684866.3071586745;2602133.689839572;1.5984134197297203e-08;184393.31754061836;8.30114139268988e-06;0.23236956429252206;0.1825539174739948;0.0038902623637084217;;219.4022649588681;4.675508396052114;;3.954193807689684;0.08426470141926916;;0.00045288683222073124;12.677427223396698
TOI-2202 b;0.978;1.0;2.7304252881878207e-10;0.09162312;0.036795593023025985;0.036795593023025985;0.823;0.794;7480000000.0;235.93;0.00010225858106331126;35.78428296139227;0.27068084702642503;K8V;1;0.9845738636637659;0.9963681123320807;0.013856927000202324;0.002762736424305088;0.06695802177684439;6.170056096917481;393011150.92020035;198027.16041937764;564528.3018867925;8.282953918505731e-08;3907123.874308588;5.7172195251208885e-05;1.600391737920458;0.0053569509595276016;0.6130437829575419;0.6130437829575419;0.9348040025043486;106.9779780230905;598.107834425061;0.003947328594754527;0.45172809543848963;2.5255862739652386;0.00010225858106331126;2.8624716533292878
TOI-2202 c;0.369;0.7030063694923787;6.220273425548802e-11;0.14577163199999998;0.01833554813165788;0.01833554813165788;0.823;0.794;7480000000.0;235.93;0.00010225858106331126;35.78428296139227;0.27068084702642503;K8V;1;1.0434300695332188;0.709676083652131;0.010852307817605447;0.0006018070082727426;0.011936267946080867;5.740858995540815;127283814.92982756;226939.1416322846;564528.3018867925;1.604411472011391e-08;1329852.6981318984;2.9334117924746178e-05;0.8211348149160939;0.0011172078525374148;0.011277977452792942;0.011277977452792942;0.3799694732998915;3.835711629570984;11.003205412902503;0.0016044693465927919;0.01619677938485035;0.046462431957875354;0.00010225858106331126;2.8624716533292878
TOI-2406 b;0.0286;0.2623;2.8519796134129003e-12;0.016872;0.2065908873622122;0.2065908873622122;0.162;0.202;5200000000.0;55.6;0.0001317571641956712;27.77268334772055;0.0034792336955259593;M4V;1;1.4058970905248027;0.2784049547001398;0.008011469054383904;-0.3423081938505174;0.003748641808568491;7.080753039226802;1963995182.6818283;180142.91020189202;512645.16129032255;4.184405847897079e-06;88295376.56555766;0.00017736230601833158;4.964811442398757;0.001826029167473064;128.96096320075333;128.96096320075333;0.1027150647847283;7254.119444432006;97649.89711573877;0.0078096867431635;551.54908948593;7424.569205835232;0.0001317571641956712;3.6882102578722082
TOI-2411 b;0.0123;0.1499;8.335437829820668e-13;0.0144;0.5248273318582283;0.5248273318582283;0.65;0.68;5200000000.0;59.5;0.0001317571641956712;27.77268334772055;0.09288810277261313;K5V;1;2.819924705192022;0.16865724679332042;0.008872760792662767;-6.6114013995362155;0.001959519725981341;4.960572516155135;99718430603.41882;205651.41019023047;676645.1612903225;1.1167271313735106e-05;33069963.993119672;0.0004967375548035441;13.904917856125056;0.022110454722547666;168.07793948818778;168.07793948818778;0.44407716318186635;3375.7593635219237;127269.470474543;0.029483128236902294;224.12309045236827;8449.662422985019;0.0001317571641956712;3.6882102578722082
TOI-2525 b;0.084;0.774;1.512141794054404e-11;0.125413;0.023336918737358436;0.023336918737358436;0.849;0.785;3990000000.0;395.398;0.00015843248758029384;23.096588685104663;0.3145317082610643;K8V;1;0.0;0.0;0.0047305679668549145;-0.0017948402024002643;0.0;1.0;526638299.010806;298477.37297684985;856442.8857715431;2.6982877832818204e-08;1099528.3186539116;0.0;0.0;0.0003868021632587628;0.001543078023416618;0.001543078023416618;;;0.9716982166601839;;;0.0014608698366449316;0.00015843248758029384;4.434918810229288
TOI-2525 c;0.657;0.904;2.9555604358930847e-10;0.20990699999999998;0.010777473568367215;0.010777473568367215;0.849;0.785;3990000000.0;395.398;0.00015843248758029384;23.096588685104663;0.3145317082610643;K8V;1;0.9222118366119038;0.8859571350819734;0.014978834703674941;0.002156869204496077;0.01584090051894644;4.1548476942446175;162048153.61792114;339714.7908183067;856442.8857715431;9.377308967189299e-10;68885.93441728548;1.8308671357508203e-05;0.5125051827048307;0.004132328373770575;4.995005854764227e-05;;2.25177896034068;0.027218672073423825;;0.00338536791109887;4.0921076465760634e-05;;0.00015843248758029384;4.434918810229288
TOI-257 b;0.134;0.626;3.156615980561752e-11;0.11574799999999999;0.03366544684878713;0.03366544684878713;1.389;1.926;3110000000.0;77.07;0.00018838446843945537;19.424372031901562;3.2781313537428174;F8/G0V;1;0.6765801350584729;0.5455182841030941;0.008371212156911983;-5.7390031401958654e-05;0.006270894906414192;2.4275034849034314;6333642253.999672;315775.25833141076;1130912.408759124;5.7518908468780813e-08;675862.3329306114;2.1826735057891376e-05;0.6109845231400234;0.02123325178800087;0.028594715393241342;0.028594715393241342;9.705445914036012;13.070276114428632;15.1435761263305;0.3840553582035017;0.517205455515038;0.5992482576476781;0.00018838446843945537;5.27334914320378
TOI-263 b;61.6;0.91;4.558388347262548e-06;0.0096334;0.7524265459597571;0.7524265459597571;0.4;0.405;4750000000.0;279.0;0.00014032982791205485;26.07606703753149;0.022614429209997487;M3.5V;1;55.86488312447267;1.06987952524046;0.7885924635848305;0.2788095392967196;7.513955230369627;13.108728678152671;91888676647.61183;198363.24437648276;648086.9565217391;2.644746116724945e-05;81588201.81031655;0.008513863443234515;238.3241828036581;4.705543928816804;234019.0057853688;234019.0057853688;5.51405270448397;274228.26165729336;166375317.83256873;0.01664989730569326;828.042936767687;502376.76434643124;0.00014032982791205485;3.9281804063576433
TOI-269 b;0.0277;0.2471;2.7220954640433947e-12;0.0198375;0.25197060573051583;0.25197060573051583;0.3917;0.398;5200000000.0;57.023;0.0001317571641956712;27.77268334772055;0.02168524073327414;M2V;1;1.5787675331456452;0.26596603025490695;0.008411947687925523;-0.40320597836635663;0.0039778414593932025;6.145722274050366;7441770861.240579;175108.12170161848;606645.1612903225;4.512390969728732e-06;48915100.08558975;0.00022511865619312572;6.301630291441653;0.004248609412034622;97.46060461457188;97.46060461457188;0.18828818974928863;4319.220487241948;73797.66541162934;0.013610435099344693;312.215387484698;5334.473377780884;0.0001317571641956712;3.6882102578722082
TOI-270 b;0.006;0.11125;2.9272584346103344e-13;0.0306;0.13290807254087691;0.13290807254087691;0.4;0.38;5200000000.0;22.453;0.0001317571641956712;27.77268334772055;0.022614429209997487;M3.0V;1;3.3007657196636178;0.12609483379996436;0.007864948711964564;-56.78435464581312;0.00025097667274935745;6.576520133623193;2096695335.0118334;189481.62096073054;609645.1612903225;1.3897104304098752e-06;28381217.66654867;0.00015563796814479648;4.356693270762468;0.00035203775511417266;2.3218068588843317;2.3218068588843317;0.022566356837447496;148.83267866602634;1758.0839601804955;0.0105211146069792;69.39027335198737;819.6716451392898;0.0001317571641956712;3.6882102578722082
TOI-270 c;0.0208;0.2159;1.7928008055202628e-12;0.0472;0.06937779641168249;0.06937779641168249;0.4;0.38;5200000000.0;22.453;0.0001317571641956712;27.77268334772055;0.022614429209997487;M3.0V;1;1.7372515782245233;0.23469362778449973;0.00816758206358364;-1.0657736478921402;0.0009444469283567166;6.122877239981755;701614328.3613857;214157.83256699156;609645.1612903225;3.911605674989927e-07;13809571.868347269;8.013124407460093e-05;2.2430725355708176;0.0005552352366207718;0.6787010230716229;0.6787010230716229;0.06912941713504205;84.50149241148283;513.9158659362702;0.032230214457324734;39.397138515804635;239.60304105835652;0.0001317571641956712;3.6882102578722082
TOI-270 d;0.017;0.19;1.3360103853297324e-12;0.0733;0.03584904060925586;0.03584904060925586;0.4;0.38;5200000000.0;22.453;0.0001317571641956712;27.77268334772055;0.022614429209997487;M3.0V;1;2.0191441977200695;0.20926562085305886;0.008311241807914654;-2.1421429687757927;0.00039860181216168177;6.0042017926945945;244290214.8724773;243356.54710783335;609645.1612903225;9.822760053264731e-08;5876988.913701075;4.962045244273326e-05;1.3889997012060888;0.0002112580320569693;0.03621978633298024;0.03621978633298024;0.04247567320435167;7.282373090535275;27.425806392774373;0.019803436992983748;3.3952614703477044;12.786736216471182;0.0001317571641956712;3.6882102578722082
TOI-4481 b;0.006;0.11874;3.2665331520973147e-13;0.01406;0.43361125727178734;0.43361125727178734;0.413;0.4144;4500000000.0;12.0641;0.000145712307953517;25.11284085327452;0.024142919231306244;M1.5V;1;2.7737080874615074;0.1334837232046715;0.00756063084702607;-54.58720191150016;0.0007339621485386575;5.722898368284786;28254654547.496353;185111.69398857135;676545.4545454546;1.15617376315457e-05;64320954.52116985;0.00037433874799558696;10.478671263947282;0.0038157333328503154;135.4329217180112;135.4329217180112;0.10169532608826957;3609.5014865496423;92729.04165338153;0.16423291042537616;5829.165971759917;149752.80553672806;0.000145712307953517;4.078849390643246
TOI-4481 c;0.021015549798502377;0.1825673972987678;2.006010317048657e-12;0.0523;0.06044021442300736;0.06044021442300736;0.413;0.4144;4500000000.0;12.0641;0.000145712307953517;25.11284085327452;0.024142919231306244;M1.5V;1;2.6848527783639153;0.20487961643330985;0.010329384390604818;-1.3011579055220135;0.0006524289802397132;6.028101230453202;832078751.5159942;237552.78690722212;676545.4545454546;2.964712066610875e-07;9611134.988122908;9.154736001382045e-05;2.562637973770126;0.0006228918320316873;0.2997441465752892;0.2997441465752892;0.06788199101694126;32.665750968090094;205.23065662727146;0.10962605046867992;52.753568517627336;331.43733682659087;0.000145712307953517;4.078849390643246
TOI-4562 b;3.29;1.072;8.028209953216976e-09;0.14648999999999995;0.022141915014948912;0.022141915014948912;1.218;1.126;5200000000.0;346.9;0.0001317571641956712;27.77268334772055;1.7899244299522081;F7V;1;2.1504854015112422;1.1863253292715332;0.04827385645337796;0.014556034940294163;0.12063376812779275;6.154793847912096;502961423.7433815;263394.64335167827;785645.1612903225;2.2053402786596185e-08;919565.4446702934;8.36116495461871e-05;2.340497728654022;0.018447281606345164;0.06609867704906885;0.06609867704906885;2.2011687919242537;7.887034426679202;50.050254380313994;0.004299260889491733;0.015404733507535386;0.09775674721350536;0.0001317571641956712;3.6882102578722082
TOI-5153 b;3.26;1.06;7.424789807563185e-09;0.14378000000000002;0.022975587614932715;0.022975587614932715;1.24;1.4;5400000000.0;390.1;0.00012833824981378877;28.512544041307684;1.9460193423166483;F8V;1;2.195951039820924;1.174798438102466;0.04758183271259074;0.014325797578539088;0.12139819317454625;5.862904085230072;764339627.6772299;256629.74835392687;770500.0;2.4304099926741112e-08;822073.64581629;8.703158264689372e-05;2.436230149887153;0.023004085474110737;0.06939391799303499;0.06939391799303499;2.6370347467404627;7.954855374104602;53.9452309767347;0.004072986818062998;0.012286535518113316;0.08332018185850201;0.00012833824981378877;3.592506353109055
